Aix Marseille Université - Site d'Aix-en-Provence - Licence - Droit - Entièrement en distanciel;2022;Provence-Alpes-Côte d’Azur;Public;59;3;100.0000000000000000;60;677
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Langues étrangères appliquées - Parcours LEA Anglais-Allemand;2022;Provence-Alpes-Côte d’Azur;Public;17;4;100.0000000000000000;52;162
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Langues étrangères appliquées - Parcours LEA Anglais-Arabe;2022;Provence-Alpes-Côte d’Azur;Public;60;20;100.0000000000000000;70;337
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Langues étrangères appliquées - Parcours LEA Anglais-Chinois;2022;Provence-Alpes-Côte d’Azur;Public;58;12;100.0000000000000000;60;365
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Langues étrangères appliquées - Parcours LEA Anglais-Coréen;2022;Provence-Alpes-Côte d’Azur;Public;50;14;100.0000000000000000;50;188
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Langues étrangères appliquées - Parcours LEA Anglais-Espagnol;2022;Provence-Alpes-Côte d’Azur;Public;291;64;100.0000000000000000;343;1436
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Langues étrangères appliquées - Parcours LEA Anglais-Italien;2022;Provence-Alpes-Côte d’Azur;Public;77;12;100.0000000000000000;105;437
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Langues étrangères appliquées - Parcours LEA Anglais-Japonais;2022;Provence-Alpes-Côte d’Azur;Public;99;25;100.0000000000000000;100;582
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Langues étrangères appliquées - Parcours LEA Anglais-Portugais;2022;Provence-Alpes-Côte d’Azur;Public;21;2;100.0000000000000000;40;118
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Langues étrangères appliquées - Parcours LEA Anglais-Roumain;2022;Provence-Alpes-Côte d’Azur;Public;4;3;100.0000000000000000;35;40
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Langues étrangères appliquées - Parcours  LEA Anglais-Russe;2022;Provence-Alpes-Côte d’Azur;Public;29;9;100.0000000000000000;35;223
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Langues étrangères appliquées - Parcours LEA Anglais-Turc;2022;Provence-Alpes-Côte d’Azur;Public;19;9;100.0000000000000000;35;113
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Langues, littératures & civilisations étrangères et régionales - Parcours LLCER Allemand;2022;Provence-Alpes-Côte d’Azur;Public;3;1;100.0000000000000000;25;17
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Langues, littératures & civilisations étrangères et régionales - Parcours  LLCER Arabe;2022;Provence-Alpes-Côte d’Azur;Public;56;15;100.0000000000000000;70;199
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Langues, littératures & civilisations étrangères et régionales - Parcours LLCER Chinois;2022;Provence-Alpes-Côte d’Azur;Public;23;5;100.0000000000000000;25;132
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Langues, littératures & civilisations étrangères et régionales - Parcours LLCER Espagnol;2022;Provence-Alpes-Côte d’Azur;Public;49;16;100.0000000000000000;105;443
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Langues, littératures & civilisations étrangères et régionales - Parcours LLCER Hébreu et études juives;2022;Provence-Alpes-Côte d’Azur;Public;10;0;0.00000000000000000000;20;26
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Langues, littératures & civilisations étrangères et régionales - Parcours LLCER Japonais;2022;Provence-Alpes-Côte d’Azur;Public;74;18;100.0000000000000000;78;475
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Langues, littératures & civilisations étrangères et régionales - Parcours  LLCER Portugais;2022;Provence-Alpes-Côte d’Azur;Public;7;1;100.0000000000000000;20;59
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Langues, littératures & civilisations étrangères et régionales - Parcours LLCER Russe;2022;Provence-Alpes-Côte d’Azur;Public;8;0;0.00000000000000000000;15;54
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Langues, littératures & civilisations étrangères et régionales - Parcours Trilangue Anglais - Allemand - 3ème langue à choix;2022;Provence-Alpes-Côte d’Azur;Public;16;2;100.0000000000000000;30;78
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Langues, littératures & civilisations étrangères et régionales - Parcours Trilangue Anglais - Arabe - 3ème langue à choix;2022;Provence-Alpes-Côte d’Azur;Public;18;9;100.0000000000000000;20;179
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Langues, littératures & civilisations étrangères et régionales - Parcours Trilangue Anglais - Chinois - 3ème langue à choix;2022;Provence-Alpes-Côte d’Azur;Public;24;2;100.0000000000000000;25;245
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Langues, littératures & civilisations étrangères et régionales - Parcours Trilangue Anglais - Coréen - 3ème langue à choix;2022;Provence-Alpes-Côte d’Azur;Public;25;7;100.0000000000000000;25;124
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Langues, littératures & civilisations étrangères et régionales - Parcours Trilangue Anglais - Espagnol - 3ème langue à choix;2022;Provence-Alpes-Côte d’Azur;Public;31;5;100.0000000000000000;40;517
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Langues, littératures & civilisations étrangères et régionales - Parcours Trilangue Anglais - Hébreu études juives - 3ème langue à choix;2022;Provence-Alpes-Côte d’Azur;Public;3;2;100.0000000000000000;15;29
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Langues, littératures & civilisations étrangères et régionales - Parcours Trilangue Anglais - Japonais - 3ème langue à choix;2022;Provence-Alpes-Côte d’Azur;Public;35;8;100.0000000000000000;35;245
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Langues, littératures & civilisations étrangères et régionales - Parcours Trilangue Anglais - Russe - 3ème langue à choix;2022;Provence-Alpes-Côte d’Azur;Public;16;2;100.0000000000000000;20;126
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Portail Archéologie, Histoire, Histoire de l'Art;2022;Provence-Alpes-Côte d’Azur;Public;242;43;100.0000000000000000;295;1590
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Portail Histoire, Géographie;2022;Provence-Alpes-Côte d’Azur;Public;32;1;100.0000000000000000;35;1390
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Portail Histoire, Géographie;2022;Provence-Alpes-Côte d’Azur;Public;209;36;100.0000000000000000;234;1393
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Portail Lettres - Arts du spectacle - Musicologie;2022;Provence-Alpes-Côte d’Azur;Public;55;5;100.0000000000000000;60;1797
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Portail Lettres - Arts du spectacle - Musicologie;2022;Provence-Alpes-Côte d’Azur;Public;78;19;100.0000000000000000;80;1558
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Portail Lettres - Arts du spectacle - Musicologie;2022;Provence-Alpes-Côte d’Azur;Public;113;18;100.0000000000000000;129;1796
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Portail  LLCER Anglais;2022;Provence-Alpes-Côte d’Azur;Public;38;5;100.0000000000000000;40;2229
